ticket_id,customer_id,region,channel,category,priority,agent_id,created_date,resolved_date,first_response_time_hours,resolution_time_hours,csat_score,status,sla_breached
TKT003805,CUST_120,North,Email,Billing,Medium,AGENT_13,2026-02-14,2026-02-14,7.5,10.3,3,Resolved,No
TKT002131,CUST_007,North,Chat,Account Access,Medium,AGENT_08,2026-06-14,2026-06-16,4.0,70.6,3,Closed,Yes
TKT001148,CUST_040,North,Chat,Delivery Delay,Medium,AGENT_08,2026-01-05,,2.5,10.2,5,Resolved,No
TKT001386,CUST_150,West,Email,Damaged Goods,Low,AGENT_09,2026-06-13,2026-06-18,33.9,139.2,5,Resolved,Yes
TKT000264,CUST_073,Central,Email,Billing,Medium,AGENT_15,2026-03-28,2026-03-30,6.5,53.6,4,Resolved,Yes
TKT003875,CUST_066,Central,Chat,Damaged Goods,Medium,AGENT_01,2026-03-20,2026-03-22,2.7,-2.0,4,Resolved,Yes
TKT001209,CUST_141,South,Email,Account Access,Critical,AGENT_08,2026-01-17,2026-01-17,1.9,5.7,4,Resolved,Yes
TKT002345,CUST_094,North,Chat,Account Access,Medium,AGENT_14,2026-03-14,2026-03-17,17.0,77.3,3,Resolved,Yes
TKT002107,CUST_123,South,Email,Damaged Goods,Low,AGENT_06,2026-06-26,2026-06-27,19.1,29.8,5,Resolved,No
TKT001648,CUST_040,West,Portal,Delivery Delay,Low,AGENT_04,2026-03-20,2026-03-27,47.4,172.9,5,Resolved,Yes
TKT002930,CUST_059,North,Email,Damaged Goods,Low,AGENT_11,2026-02-05,2026-02-08,47.4,88.6,,Reopened,Yes
TKT004039,CUST_130,West,Chat,Billing,Critical,AGENT_05,2026-01-29,2026-01-29,0.5,4.6,5,Closed,Yes
TKT000920,CUST_149,East,Chat,Other,Critical,AGENT_05,2026-06-27,2026-06-27,1.3,4.3,1,Resolved,Yes
TKT001024,CUST_037,South,Phone,Account Access,High,AGENT_13,2026-04-15,2026-04-15,1.4,,,Reopened,Yes
TKT003851,CUST_052,East,Email,Delivery Delay,Medium,AGENT_04,2026-01-08,2026-01-09,5.6,38.0,4,Resolved,Yes
TKT003158,CUST_064,Central,Phone,Billing,Medium,AGENT_07,2026-06-17,2026-06-25,7.0,,5,Resolved,Yes
TKT004438,CUST_143,Central,Phone,Delivery Delay,High,AGENT_15,2026-01-28,,2.2,,5,Resolved,No
TKT000596,CUST_046,West,Chat,Other,Medium,AGENT_06,2026-05-02,2026-05-03,21.6,45.2,4,Resolved,Yes
TKT002980,CUST_010,West,Email,Billing,Low,AGENT_12,2026-01-14,2026-01-19,38.7,122.9,4,Resolved,Yes
TKT003930,CUST_027,South,Portal,Delivery Delay,Low,AGENT_13,2026-05-25,2026-05-27,8.5,59.7,,Reopened,No
TKT000624,CUST_100,West,Portal,Account Access,Critical,AGENT_02,2026-06-30,2026-06-30,0.9,6.5,,Reopened,Yes
TKT004475,CUST_011,North,Portal,Delivery Delay,High,AGENT_12,2026-03-03,2026-03-03,5.8,15.3,4,Resolved,Yes
TKT002643,CUST_020,South,Email,Other,Medium,AGENT_02,2026-05-27,2026-05-28,13.6,29.8,4,Resolved,No
TKT004288,CUST_100,West,Email,Other,Low,AGENT_02,2026-05-02,2026-05-07,13.7,143.8,4,Resolved,Yes
TKT004407,CUST_127,Central,Phone,Account Access,High,AGENT_07,2026-01-28,2026-01-29,0.6,,5,Closed,Yes
TKT004457,CUST_048,Central,Phone,Billing,Medium,AGENT_03,2026-02-04,2026-02-05,23.6,,,Reopened,Yes
TKT003622,CUST_025,Central,Phone,Delivery Delay,High,AGENT_06,2026-02-01,,4.1,,5,Resolved,Yes
TKT004691,CUST_141,South,Chat,Billing,Low,AGENT_01,2026-02-04,2026-02-06,9.6,52.1,4,Resolved,No
TKT001951,CUST_043,East,Portal,Billing,Medium,AGENT_13,2026-03-05,2026-03-07,13.0,70.4,1,Resolved,Yes
TKT001559,CUST_027,West,Portal,Billing,Critical,AGENT_03,2026-01-25,2026-01-25,0.8,6.5,5,Resolved,Yes
TKT003487,CUST_009,Central,Email,Other,Medium,AGENT_03,2026-02-18,2026-02-19,21.7,34.7,5,Resolved,No
TKT002193,CUST_019,South,Phone,Billing,Low,AGENT_05,2026-06-24,2026-06-24,18.0,,4,Closed,No
TKT000543,CUST_078,South,Phone,Billing,High,AGENT_13,2026-04-03,2026-04-03,3.0,,5,Resolved,Yes
TKT002614,CUST_136,North,Chat,Delivery Delay,Critical,AGENT_12,2026-02-28,,0.9,4.1,4,Resolved,Yes
TKT004024,CUST_043,East,Chat,Other,Medium,AGENT_06,2026-01-31,2026-02-03,12.3,76.0,3,Resolved,Yes
TKT003371,CUST_118,South,Email,Delivery Delay,High,AGENT_10,2026-04-27,2026-04-27,3.9,12.1,4,Resolved,Yes
TKT003247,CUST_083,South,Email,Billing,Medium,AGENT_14,2026-03-12,2026-03-15,23.3,87.0,4,Resolved,Yes
TKT000893,CUST_057,South,Phone,Damaged Goods,Medium,AGENT_15,2026-01-03,2026-01-03,6.6,,5,Resolved,No
TKT002223,CUST_108,West,Phone,Damaged Goods,Low,AGENT_03,2026-05-13,,31.6,,,Reopened,Yes
TKT003848,CUST_063,North,Chat,Delivery Delay,Medium,AGENT_10,2026-06-24,2026-06-26,20.7,70.9,4,Resolved,Yes
TKT002630,CUST_142,Central,Email,Account Access,High,AGENT_12,2026-06-27,2026-06-27,7.4,23.1,4,Resolved,Yes
TKT002075,CUST_033,Central,Email,Billing,High,AGENT_10,2026-06-04,2026-06-05,3.8,25.8,5,Resolved,Yes
TKT003571,CUST_149,North,Phone,Delivery Delay,Low,AGENT_03,2026-03-20,2026-03-23,46.4,,5,Resolved,Yes
TKT001768,CUST_045,South,Email,Billing,Low,AGENT_04,2026-04-29,2026-05-04,28.7,123.7,5,Resolved,Yes
TKT001287,CUST_138,East,Email,Delivery Delay,High,AGENT_05,2026-01-26,,5.8,12.4,2,Resolved,Yes
TKT003871,CUST_038,North,Email,Delivery Delay,Medium,AGENT_07,2026-02-23,2026-03-25,9.8,729.7,5,Resolved,Yes
TKT004298,CUST_150,South,Email,Damaged Goods,Medium,AGENT_05,2026-04-18,2026-04-20,4.7,58.1,5,Closed,Yes
TKT003514,CUST_037,South,Phone,Account Access,Medium,AGENT_09,2026-04-11,,18.0,,1,Resolved,No
TKT000721,CUST_031,West,Chat,Delivery Delay,Medium,AGENT_08,2026-03-17,2026-03-18,20.9,25.7,1,Resolved,No
TKT002004,CUST_096,East,Phone,Account Access,High,AGENT_06,2026-04-08,2026-04-08,2.7,,5,Closed,Yes
TKT002250,CUST_118,West,Email,Delivery Delay,Medium,AGENT_08,2026-05-06,2026-05-07,14.5,40.7,5,Resolved,Yes
TKT002608,CUST_006,South,Email,Billing,Low,AGENT_12,2026-02-08,2026-02-14,31.2,151.4,4,Closed,Yes
TKT001217,CUST_046,Central,Portal,Billing,High,AGENT_15,2026-01-30,2026-01-30,3.7,23.6,4,Closed,Yes
TKT000144,CUST_070,Central,Email,Delivery Delay,Medium,AGENT_13,2026-02-13,2026-02-15,2.2,65.6,2,Resolved,Yes
TKT002707,CUST_023,West,Email,Delivery Delay,Low,AGENT_14,2026-02-03,,21.8,136.9,3,Resolved,Yes
TKT001890,CUST_041,North,Portal,Other,Medium,AGENT_09,2026-02-25,2026-02-26,23.2,39.5,2,Resolved,Yes
TKT001069,CUST_068,Central,Chat,Delivery Delay,Low,AGENT_11,2026-05-18,2026-05-21,14.5,89.6,4,Resolved,Yes
TKT001560,CUST_147,Central,Portal,Billing,Low,AGENT_03,2026-01-23,2026-01-25,7.9,67.6,,Reopened,No
TKT003245,CUST_028,West,Chat,Billing,Low,AGENT_05,2026-03-02,2026-03-02,2.6,20.1,5,Closed,No
TKT001135,CUST_144,East,Phone,Account Access,Low,AGENT_12,2026-02-01,,40.8,,4,Resolved,Yes
TKT002957,CUST_045,North,Email,Delivery Delay,Low,AGENT_14,2026-05-06,2026-05-09,2.3,76.4,3,Resolved,Yes
TKT001404,CUST_149,North,Email,Account Access,High,AGENT_04,2026-03-11,2026-03-11,6.0,19.4,2,Resolved,Yes
TKT004590,CUST_013,South,Email,Damaged Goods,Low,AGENT_13,2026-03-10,2026-03-16,24.6,152.1,5,Resolved,Yes
TKT000427,CUST_036,East,Phone,Billing,Medium,AGENT_08,2026-01-30,2026-02-01,15.2,,5,Resolved,Yes
TKT000901,CUST_020,Central,Chat,Delivery Delay,Medium,AGENT_01,2026-05-13,,11.5,27.0,4,Resolved,No
TKT001237,CUST_120,West,Portal,Billing,Low,AGENT_06,2026-06-15,2026-06-20,42.5,127.6,4,Resolved,Yes
TKT002931,CUST_087,Central,Phone,Billing,Low,AGENT_04,2026-01-09,2026-01-09,4.6,,5,Resolved,No
TKT001988,CUST_069,North,Portal,Damaged Goods,Low,AGENT_05,2026-03-18,2026-03-22,19.3,106.4,5,Resolved,Yes
TKT002922,CUST_101,Central,Chat,Delivery Delay,Medium,AGENT_11,2026-04-16,2026-04-19,20.8,84.5,5,Resolved,Yes
TKT003470,CUST_031,South,Email,Billing,Medium,AGENT_06,2026-02-07,2026-02-07,7.3,11.1,5,Resolved,No
TKT002547,CUST_108,East,Phone,Billing,Medium,AGENT_11,2026-01-19,2026-01-20,3.5,,5,Resolved,No
TKT002622,CUST_063,Central,Phone,Other,Critical,AGENT_03,2026-03-07,,1.7,,,Open,No
TKT001873,CUST_097,South,Phone,Delivery Delay,Medium,AGENT_13,,2026-01-17,16.8,,4,Resolved,No
TKT000253,CUST_010,East,Phone,Damaged Goods,Medium,AGENT_12,2026-03-03,2026-03-04,4.7,,5,Resolved,No
TKT004735,CUST_118,West,Chat,Delivery Delay,Low,AGENT_12,2026-05-28,,30.6,,,Open,No
TKT001399,CUST_111,South,Chat,Other,High,AGENT_09,2026-02-08,2026-02-09,5.3,27.1,5,Resolved,Yes
TKT002566,CUST_057,South,Email,Delivery Delay,Medium,AGENT_08,2026-01-28,2026-01-29,11.7,39.7,3,Resolved,Yes
TKT003250,CUST_026,West,Email,Delivery Delay,Low,AGENT_12,2026-05-19,2026-05-21,30.9,52.6,4,Resolved,No
TKT000501,CUST_071,East,Email,Damaged Goods,Medium,AGENT_12,2026-03-24,2026-03-25,7.7,44.5,5,Resolved,Yes
TKT000183,CUST_064,South,Email,Billing,Medium,AGENT_15,2026-05-04,2026-05-04,4.9,7.4,3,Resolved,No
TKT002071,CUST_082,West,Portal,Delivery Delay,Medium,AGENT_06,2026-01-12,2026-01-13,10.8,31.7,5,Resolved,No
TKT003938,CUST_144,Central,Email,Billing,High,AGENT_04,2026-02-26,2026-02-26,6.1,23.5,4,Resolved,Yes
TKT001326,CUST_064,North,Email,Billing,Low,AGENT_08,2026-06-24,2026-06-27,35.3,94.3,5,Resolved,Yes
TKT003716,CUST_027,East,Portal,Account Access,Low,AGENT_08,2026-06-27,2026-06-27,15.7,22.9,4,Resolved,No
TKT001285,CUST_028,South,Email,Billing,Critical,AGENT_05,2026-05-08,2026-05-08,1.2,4.1,,Reopened,Yes
TKT002840,CUST_080,North,Phone,Account Access,Low,AGENT_09,,2026-03-29,23.7,,5,Resolved,Yes
TKT002391,CUST_092,South,Email,Damaged Goods,Medium,AGENT_08,2026-04-02,2026-04-04,1.1,66.7,5,Resolved,Yes
TKT003627,CUST_061,North,Phone,Delivery Delay,High,AGENT_11,2026-02-23,2026-02-24,3.0,,4,Resolved,Yes
TKT004048,CUST_100,North,Portal,Damaged Goods,Critical,AGENT_03,2026-06-25,,0.9,3.0,2,Closed,No
TKT004360,CUST_106,Central,Portal,Billing,Medium,AGENT_02,2026-05-02,,21.9,,,Open,No
TKT000597,CUST_132,Central,Email,Account Access,Low,AGENT_07,2026-05-15,2026-07-17,9.5,1527.5,3,Closed,Yes
TKT000558,CUST_139,Central,Email,Other,Medium,AGENT_14,2026-01-01,2026-01-02,20.8,40.1,5,Resolved,Yes
TKT004364,CUST_030,East,Email,Other,Medium,AGENT_08,2026-02-21,2026-02-21,2.1,22.5,3,Resolved,No
TKT002597,CUST_035,North,Portal,Billing,Medium,AGENT_04,2026-05-24,2026-05-26,10.8,66.7,,Reopened,Yes
TKT003607,CUST_008,North,Email,Account Access,Medium,AGENT_11,2026-04-10,2026-04-12,17.7,54.3,4,Resolved,Yes
TKT003688,CUST_055,Central,Chat,Damaged Goods,High,AGENT_09,2026-06-25,2026-06-25,5.9,14.5,5,Resolved,Yes
TKT003577,CUST_119,West,Phone,Delivery Delay,Medium,AGENT_05,2026-02-06,,10.0,,4,Resolved,Yes
TKT003187,CUST_050,South,Phone,Other,Critical,AGENT_10,2026-06-04,2026-06-04,1.5,,,Reopened,Yes
TKT003668,CUST_005,West,Email,Billing,High,AGENT_12,2026-02-14,2026-02-14,7.1,14.8,5,Closed,Yes
TKT003254,CUST_034,Central,Phone,Delivery Delay,High,AGENT_02,2026-03-03,2026-03-03,4.3,,3,Resolved,Yes
TKT003515,CUST_092,West,Portal,Delivery Delay,High,AGENT_04,2026-01-24,2026-01-24,5.9,22.2,5,Resolved,Yes
TKT001791,CUST_128,Central,Email,Account Access,Low,AGENT_05,2026-01-25,2026-01-28,15.6,84.6,4,Resolved,Yes
TKT002091,CUST_117,West,Chat,Delivery Delay,Critical,AGENT_02,2026-02-06,2026-02-06,1.0,4.5,5,Resolved,Yes
TKT003302,CUST_013,West,Email,Account Access,Low,AGENT_03,2026-05-04,2026-05-10,21.1,153.5,4,Resolved,Yes
TKT001428,CUST_076,West,Portal,Damaged Goods,Medium,AGENT_08,2026-02-02,2026-02-04,6.3,66.3,3,Closed,Yes
TKT003701,CUST_052,East,Phone,Damaged Goods,Medium,AGENT_08,2026-02-09,2026-02-09,15.0,,4,Resolved,No
TKT002162,CUST_023,North,Chat,Other,Low,AGENT_15,2026-02-12,2026-02-13,5.8,-11.9,5,Resolved,No
TKT002456,CUST_047,North,Email,Other,Medium,AGENT_07,2026-01-13,2026-01-15,4.9,63.6,3,Closed,Yes
TKT001168,CUST_122,South,Email,Account Access,Critical,AGENT_09,2026-01-13,2026-01-13,1.1,7.1,5,Resolved,Yes
TKT001782,CUST_068,Central,Portal,Delivery Delay,Medium,AGENT_10,2026-03-17,,10.0,76.5,5,Closed,Yes
TKT002305,CUST_117,East,Email,Delivery Delay,Low,AGENT_01,2026-04-08,2026-04-10,18.0,67.4,5,Resolved,No
TKT003013,CUST_094,East,Chat,Delivery Delay,Medium,AGENT_01,2026-01-18,2026-01-20,9.7,48.7,4,Resolved,Yes
TKT002238,CUST_057,Central,Email,Billing,Low,AGENT_13,2026-06-13,,17.9,,,Open,No
TKT000609,CUST_126,West,Chat,Billing,Low,AGENT_10,2026-05-08,2026-05-09,10.6,33.4,4,Resolved,No
TKT003899,CUST_068,Central,Email,Billing,High,AGENT_07,2026-03-09,,8.0,,,Open,No
TKT004118,CUST_022,South,Email,Delivery Delay,Low,AGENT_07,2026-04-07,2026-05-04,14.1,660.8,4,Resolved,Yes
TKT001780,CUST_032,South,Email,Other,High,AGENT_13,2026-01-29,2026-01-29,6.4,17.5,,Reopened,Yes
TKT003710,CUST_043,Central,Email,Account Access,Medium,AGENT_12,2026-06-05,2026-06-06,6.2,28.8,4,Closed,No
TKT003920,CUST_096,East,Chat,Delivery Delay,High,AGENT_08,2026-05-05,,6.3,24.7,5,Resolved,Yes
TKT004547,CUST_119,South,Email,Billing,Medium,AGENT_15,2026-05-20,2026-05-22,7.5,52.2,5,Resolved,Yes
TKT001930,CUST_121,South,Email,Billing,Medium,AGENT_13,2026-04-09,2026-04-10,17.4,41.0,5,Resolved,Yes
TKT002821,CUST_102,East,Phone,Delivery Delay,Low,AGENT_01,2026-05-18,2026-05-21,24.8,84.9,5,Resolved,Yes
TKT004121,CUST_078,Central,Email,Damaged Goods,Critical,AGENT_15,2026-03-26,2026-03-26,1.8,6.2,5,Resolved,Yes
TKT001497,CUST_089,South,Email,Account Access,High,AGENT_08,2026-06-24,2026-06-24,7.9,-3.2,1,Resolved,Yes
TKT001756,CUST_038,East,Chat,Delivery Delay,Medium,AGENT_10,2026-05-06,2026-05-09,2.9,73.0,4,Resolved,Yes
TKT000012,CUST_138,South,Portal,Delivery Delay,High,AGENT_10,2026-02-16,2026-02-16,1.9,12.2,1,Resolved,Yes
TKT003561,CUST_008,North,Portal,Account Access,Medium,AGENT_11,2026-01-10,2026-01-12,23.2,66.7,3,Resolved,Yes
TKT000177,CUST_150,Central,Email,Delivery Delay,High,AGENT_15,2026-04-29,2026-04-29,5.1,14.4,4,Resolved,Yes
TKT001226,CUST_007,West,Chat,Billing,High,AGENT_07,2026-04-24,2026-05-02,6.3,193.1,4,Resolved,Yes
TKT004302,CUST_037,Central,Email,Other,Low,AGENT_11,2026-01-20,2026-01-21,12.1,42.8,2,Resolved,No
TKT004278,CUST_052,West,Email,Delivery Delay,High,AGENT_06,2026-06-29,2026-06-29,5.5,20.3,5,Resolved,Yes
TKT003753,CUST_081,North,Phone,Delivery Delay,Medium,AGENT_07,2026-05-27,2026-06-13,22.5,,5,Resolved,Yes
TKT004372,CUST_058,North,Chat,Billing,Low,AGENT_09,2026-05-27,2026-05-29,5.5,65.3,4,Resolved,No
TKT003632,CUST_068,West,Phone,Damaged Goods,High,AGENT_07,2026-06-25,,6.3,,,Open,No
TKT000182,CUST_038,North,Chat,Delivery Delay,Medium,AGENT_10,2026-05-17,2026-05-18,0.8,35.0,4,Closed,No
TKT003501,CUST_030,West,Email,Delivery Delay,Medium,AGENT_15,2026-06-06,2026-06-06,13.6,17.1,4,Closed,No
TKT003077,CUST_021,North,Chat,Billing,Medium,AGENT_09,,,17.9,,,Open,No
TKT000046,CUST_084,West,Chat,Account Access,High,AGENT_12,2026-01-08,2026-01-08,5.2,13.2,5,Closed,Yes
TKT001987,CUST_091,East,Email,Billing,High,AGENT_07,2026-01-10,2026-01-18,3.1,203.3,5,Resolved,Yes
TKT000471,CUST_093,North,Chat,Delivery Delay,Low,AGENT_15,2026-05-13,,37.9,,,Open,No
TKT003734,CUST_051,Central,Email,Delivery Delay,Medium,AGENT_01,2026-01-19,2026-01-21,5.8,57.7,5,Resolved,Yes
TKT002913,CUST_094,South,Portal,Billing,High,AGENT_07,2026-05-29,2026-06-07,4.1,229.4,3,Resolved,Yes
TKT001452,CUST_097,North,Phone,Delivery Delay,Low,AGENT_09,2026-02-04,2026-02-04,9.5,,4,Resolved,No
TKT002135,CUST_108,South,Chat,Billing,Low,AGENT_12,2026-06-02,2026-06-06,28.0,112.9,5,Resolved,Yes
TKT000274,CUST_007,North,Email,Other,Low,AGENT_12,2026-02-01,2026-02-03,34.6,62.5,5,Closed,No
TKT004266,CUST_149,Central,Chat,Account Access,Low,AGENT_14,2026-02-23,2026-02-25,2.0,57.8,5,Resolved,No
TKT001091,CUST_012,Central,Chat,Other,Low,AGENT_07,,2026-06-11,37.2,1374.0,3,Resolved,Yes
TKT002366,CUST_076,West,Phone,Other,Medium,AGENT_08,2026-02-17,2026-02-19,15.3,,5,Resolved,Yes
TKT002683,CUST_143,East,Chat,Damaged Goods,Low,AGENT_04,2026-01-29,2026-01-31,39.3,53.8,2,Resolved,No
TKT002926,CUST_045,East,Chat,Billing,High,AGENT_05,2026-05-22,2026-05-22,2.8,18.1,5,Resolved,Yes
TKT003425,CUST_051,West,Portal,Damaged Goods,High,AGENT_15,2026-04-07,,3.2,,,Open,No
TKT004551,CUST_055,West,Email,Account Access,Medium,AGENT_15,2026-04-24,2026-04-26,5.7,53.2,2,Resolved,Yes
TKT002505,CUST_033,West,Email,Billing,Critical,AGENT_10,2026-01-11,2026-01-11,0.5,4.7,5,Resolved,Yes
TKT002893,CUST_145,West,Email,Damaged Goods,Critical,AGENT_02,2026-03-18,2026-03-18,0.6,6.4,4,Resolved,Yes
TKT001745,CUST_030,South,Phone,Billing,Medium,AGENT_07,2026-03-17,2026-04-07,6.8,,4,Resolved,Yes
TKT000140,CUST_024,North,Email,Delivery Delay,Critical,AGENT_07,2026-04-29,2026-05-01,1.3,59.9,3,Resolved,Yes
TKT002613,CUST_013,Central,Phone,Other,High,AGENT_08,2026-05-11,2026-05-11,4.2,,,Reopened,Yes
TKT002847,CUST_042,South,Phone,Account Access,High,AGENT_07,2026-06-30,2026-07-09,2.9,,5,Resolved,Yes
TKT000955,CUST_115,Central,Chat,Damaged Goods,Critical,AGENT_15,2026-05-09,,0.8,,,Open,No
TKT001156,CUST_038,Central,Email,Billing,High,AGENT_02,2026-03-06,2026-03-06,5.5,19.3,3,Closed,Yes
TKT002553,CUST_092,Central,Portal,Other,High,AGENT_07,2026-04-18,2026-04-22,3.7,109.0,5,Resolved,Yes
TKT000988,CUST_049,West,Chat,Delivery Delay,Medium,AGENT_15,2026-03-25,,2.9,31.6,3,Resolved,No
TKT001271,CUST_033,South,Chat,Account Access,Critical,AGENT_03,2026-03-05,,1.2,3.4,4,Resolved,No
TKT004114,CUST_024,South,Phone,Billing,Medium,AGENT_13,2026-06-17,2026-06-20,23.4,,3,Resolved,Yes
TKT000270,CUST_068,East,Portal,Delivery Delay,Low,AGENT_10,2026-06-09,2026-06-11,18.3,64.6,,Reopened,No
TKT003154,CUST_045,South,Chat,Damaged Goods,Low,AGENT_13,2026-01-28,2026-01-30,13.3,58.6,3,Resolved,No
TKT003537,CUST_072,North,Chat,Damaged Goods,Medium,AGENT_14,2026-02-27,2026-02-28,7.3,45.4,5,Closed,Yes
TKT001210,CUST_098,West,Email,Delivery Delay,Low,AGENT_04,2026-05-16,2026-05-19,14.1,74.6,4,Resolved,Yes
TKT004384,CUST_094,South,Email,Billing,Medium,AGENT_15,2026-04-22,,14.8,61.9,4,Resolved,Yes
TKT000894,CUST_045,Central,Phone,Account Access,Medium,AGENT_10,,,20.4,,4,Resolved,Yes
TKT004755,CUST_047,North,Chat,Other,Medium,AGENT_04,2026-01-11,2026-01-13,10.2,65.0,,Reopened,Yes
TKT004129,CUST_040,Central,Portal,Billing,Low,AGENT_10,2026-04-24,2026-04-26,32.1,57.9,4,Resolved,No
TKT004138,CUST_088,West,Email,Damaged Goods,Low,AGENT_13,2026-01-19,2026-01-24,29.8,120.2,5,Closed,Yes
TKT002401,CUST_005,North,Chat,Other,High,AGENT_08,2026-03-03,2026-03-03,0.6,7.7,4,Resolved,No
TKT002297,CUST_043,Central,Phone,Delivery Delay,Medium,AGENT_03,2026-01-02,2026-01-03,16.8,42.2,5,Closed,Yes
TKT001634,CUST_110,North,Portal,Delivery Delay,Low,AGENT_03,2026-01-24,2026-01-28,21.9,115.5,1,Resolved,Yes
TKT002741,CUST_005,West,Chat,Delivery Delay,Medium,AGENT_13,2026-01-30,2026-01-31,1.1,43.8,4,Resolved,Yes
TKT001230,CUST_087,Central,Chat,Billing,High,AGENT_03,2026-06-21,2026-06-22,7.0,25.8,5,Resolved,Yes
TKT004273,CUST_101,East,Chat,Damaged Goods,Low,AGENT_09,2026-05-18,2026-05-20,8.7,52.5,4,Resolved,No
TKT001865,CUST_049,Central,Chat,Delivery Delay,Low,AGENT_03,2026-04-21,2026-04-22,7.6,35.1,4,Resolved,No
TKT002726,CUST_099,South,Chat,Billing,Medium,AGENT_03,2026-05-21,2026-05-23,6.1,65.0,4,Resolved,Yes
TKT000321,CUST_101,Central,Email,Billing,High,AGENT_11,2026-01-17,2026-01-18,7.9,30.1,4,Resolved,Yes
TKT002212,CUST_056,Central,Email,Account Access,High,AGENT_08,2026-04-18,2026-04-19,3.9,27.1,5,Resolved,Yes
TKT000374,CUST_001,North,Email,Other,High,AGENT_11,2026-06-07,2026-06-07,6.9,22.2,2,Resolved,Yes
TKT003363,CUST_022,West,Chat,Delivery Delay,High,AGENT_03,2026-04-04,2026-04-05,2.6,26.1,5,Resolved,Yes
TKT004818,CUST_129,Central,Portal,Damaged Goods,High,AGENT_15,2026-05-20,2026-05-20,4.8,23.8,,Reopened,Yes
TKT004308,CUST_039,West,Chat,Delivery Delay,Low,AGENT_04,2026-01-10,,30.2,126.9,5,Resolved,Yes
TKT003224,CUST_006,South,Chat,Billing,Low,AGENT_14,2026-06-10,2026-06-15,20.9,131.4,5,Resolved,Yes
TKT001303,CUST_049,West,Email,Damaged Goods,Low,AGENT_06,2026-04-20,2026-04-25,16.2,135.8,3,Resolved,Yes
TKT002586,CUST_087,East,Email,Account Access,Low,AGENT_10,2026-01-30,2026-02-02,4.2,73.4,4,Closed,Yes
TKT001261,CUST_078,North,Phone,Billing,Low,AGENT_06,2026-01-05,2026-01-11,29.7,,4,Resolved,Yes
TKT001340,CUST_109,North,Portal,Billing,Medium,AGENT_08,2026-02-19,2026-02-21,1.2,66.0,5,Resolved,Yes
TKT001980,CUST_003,West,Email,Other,Low,AGENT_03,2026-01-21,2026-01-25,25.8,102.0,5,Resolved,Yes
TKT003528,CUST_001,West,Portal,Billing,Medium,AGENT_04,2026-02-28,2026-03-01,5.6,26.7,5,Resolved,No
TKT003373,CUST_069,East,Email,Billing,Low,AGENT_08,2026-03-23,2026-03-27,25.4,105.7,5,Resolved,Yes
TKT002679,CUST_026,South,Portal,Billing,Critical,AGENT_15,2026-02-12,,0.5,3.6,3,Resolved,No
TKT002278,CUST_044,South,Portal,Account Access,Medium,AGENT_11,2026-06-09,2026-06-10,7.0,45.8,5,Closed,Yes
TKT003139,CUST_046,South,Phone,Billing,Critical,AGENT_06,2026-06-19,2026-06-19,0.8,6.4,5,Resolved,Yes
TKT000175,CUST_051,West,Phone,Account Access,Low,AGENT_06,2026-04-14,2026-04-16,8.8,,5,Resolved,No
TKT003001,CUST_050,North,Email,Account Access,High,AGENT_04,2026-06-03,2026-06-03,3.3,18.3,5,Resolved,Yes
TKT000441,CUST_142,South,Chat,Delivery Delay,Low,AGENT_14,2026-04-01,2026-04-03,13.5,52.9,5,Resolved,No
TKT001952,CUST_116,South,Email,Billing,Medium,AGENT_02,2026-05-24,2026-05-24,15.5,20.9,,Reopened,No
TKT002355,CUST_007,North,Email,Other,Critical,AGENT_13,2026-06-04,2026-06-04,1.0,-11.4,2,Resolved,No
TKT002981,CUST_003,West,Email,Delivery Delay,Medium,AGENT_04,2026-02-23,2026-02-24,3.2,45.2,4,Resolved,Yes
TKT000690,CUST_129,East,Portal,Account Access,Low,AGENT_05,2026-04-30,2026-05-07,39.2,173.2,5,Resolved,Yes
TKT004979,CUST_113,North,Chat,Delivery Delay,Critical,AGENT_09,,,0.7,4.2,4,Resolved,Yes
TKT003548,CUST_031,East,Portal,Other,Critical,AGENT_12,2026-06-11,2026-06-11,0.8,6.0,2,Resolved,Yes
TKT001450,CUST_102,North,Portal,Damaged Goods,Low,AGENT_06,2026-04-02,2026-04-08,22.9,161.6,5,Closed,Yes
TKT004272,CUST_049,South,Portal,Other,Low,AGENT_15,2026-04-17,2026-04-20,42.9,81.5,1,Closed,Yes
TKT003687,CUST_075,South,Portal,Other,Low,AGENT_14,2026-04-29,,24.3,32.7,5,Resolved,No
TKT000019,CUST_002,South,Email,Billing,High,AGENT_12,2026-01-24,2026-01-24,4.6,8.3,,Reopened,No
TKT003439,CUST_084,Central,Phone,Damaged Goods,High,AGENT_02,2026-03-22,2026-03-22,4.9,,3,Resolved,Yes
TKT004794,CUST_093,Central,Email,Delivery Delay,Low,AGENT_11,2026-06-23,2026-06-26,37.4,94.5,5,Resolved,Yes
TKT000070,CUST_071,North,Phone,Billing,Medium,AGENT_04,2026-03-27,2026-03-29,14.6,,5,Resolved,Yes
TKT001228,CUST_104,West,Portal,Delivery Delay,High,AGENT_09,2026-01-11,,7.6,17.2,4,Closed,Yes
TKT000535,CUST_119,West,Chat,Account Access,Medium,AGENT_14,2026-03-08,2026-03-10,18.4,49.1,4,Resolved,Yes
TKT002808,CUST_097,Central,Phone,Billing,Low,AGENT_01,2026-06-26,2026-06-28,37.4,,5,Resolved,No
